Year,UNIT_MEASURE,Regions,Area,Sex,Value,M49_country_code,Reference area,GeoCode,unique_id,col_caption_name,col_caption_name1_empty,year,value
2019.0,per 100000 population,Kyzylorda,,Male,26.7,KAZ,,,,,,,
2019.0,per 100000 population,Mangistau,,Male,17.78,KAZ,,,,,,,
2019.0,per 100000 population,Pavlodar,,Male,15.99,KAZ,,,,,,,
2019.0,per 100000 population,Soltustik Kazakhstan,,Male,11.37,KAZ,,,,,,,
2019.0,per 100000 population,Turkistan,,Male,37.27,KAZ,,,,,,,
2019.0,per 100000 population,Shygys Kazakhstan,,Male,15.25,KAZ,,,,,,,
2019.0,per 100000 population,Nur-Sultan city,,Male,10.16,KAZ,,,,,,,
2019.0,per 100000 population,Almaty city,,Male,15.87,KAZ,,,,,,,
2019.0,per 100000 population,Shymkent city,,Male,20.1,KAZ,,,,,,,
2019.0,per 100000 population,,urban,Male,18.05,KAZ,,,,,,,
2019.0,per 100000 population,Akmola,urban,Male,21.94,KAZ,,,,,,,
2019.0,per 100000 population,Aktobe,urban,Male,19.24,KAZ,,,,,,,
2019.0,per 100000 population,Almaty,urban,Male,26.24,KAZ,,,,,,,
2019.0,per 100000 population,Atyrau,urban,Male,17.14,KAZ,,,,,,,
2019.0,per 100000 population,Batys Kazakhstan,urban,Male,23.84,KAZ,,,,,,,
2019.0,per 100000 population,Zhambyl,urban,Male,28.21,KAZ,,,,,,,
2019.0,per 100000 population,Karagandy,urban,Male,18.15,KAZ,,,,,,,
2019.0,per 100000 population,Kostanay,urban,Male,14.29,KAZ,,,,,,,
2019.0,per 100000 population,Kyzylorda,urban,Male,26.39,KAZ,,,,,,,
2019.0,per 100000 population,Mangistau,urban,Male,21.22,KAZ,,,,,,,
2019.0,per 100000 population,Pavlodar,urban,Male,11.01,KAZ,,,,,,,
2019.0,per 100000 population,Soltustik Kazakhstan,urban,Male,8.7,KAZ,,,,,,,
2019.0,per 100000 population,Turkistan,urban,Male,35.96,KAZ,,,,,,,
2019.0,per 100000 population,Shygys Kazakhstan,urban,Male,11.71,KAZ,,,,,,,
2019.0,per 100000 population,Nur-Sultan city,urban,Male,10.16,KAZ,,,,,,,
2019.0,per 100000 population,Almaty city,urban,Male,15.87,KAZ,,,,,,,
2019.0,per 100000 population,Shymkent city,urban,Male,20.1,KAZ,,,,,,,
2019.0,per 100000 population,,rural,Male,27.62,KAZ,,,,,,,
2019.0,per 100000 population,Akmola,rural,Male,20.62,KAZ,,,,,,,
2019.0,per 100000 population,Aktobe,rural,Male,24.2,KAZ,,,,,,,
2019.0,per 100000 population,Almaty,rural,Male,29.65,KAZ,,,,,,,
2019.0,per 100000 population,Atyrau,rural,Male,21.89,KAZ,,,,,,,
2019.0,per 100000 population,Batys Kazakhstan,rural,Male,35.41,KAZ,,,,,,,
2019.0,per 100000 population,Zhambyl,rural,Male,31.2,KAZ,,,,,,,
2019.0,per 100000 population,Karagandy,rural,Male,22.58,KAZ,,,,,,,
2019.0,per 100000 population,Kostanay,rural,Male,15.9,KAZ,,,,,,,
2019.0,per 100000 population,Kyzylorda,rural,Male,26.93,KAZ,,,,,,,
2019.0,per 100000 population,Mangistau,rural,Male,15.51,KAZ,,,,,,,
2019.0,per 100000 population,Pavlodar,rural,Male,26.95,KAZ,,,,,,,
2019.0,per 100000 population,Soltustik Kazakhstan,rural,Male,13.43,KAZ,,,,,,,
2019.0,per 100000 population,Turkistan,rural,Male,37.59,KAZ,,,,,,,
2019.0,per 100000 population,Shygys Kazakhstan,rural,Male,20.54,KAZ,,,,,,,
2019.0,per 100000 population,,,Female,7.41,KAZ,,,,,,,
2019.0,per 100000 population,Akmola,,Female,7.9,KAZ,,,,,,,
2019.0,per 100000 population,Aktobe,,Female,7.76,KAZ,,,,,,,
2019.0,per 100000 population,Almaty,,Female,11.51,KAZ,,,,,,,
2019.0,per 100000 population,Atyrau,,Female,4.01,KAZ,,,,,,,
2019.0,per 100000 population,Batys Kazakhstan,,Female,10.98,KAZ,,,,,,,
2019.0,per 100000 population,Zhambyl,,Female,9.26,KAZ,,,,,,,
2019.0,per 100000 population,Karagandy,,Female,7.46,KAZ,,,,,,,
2019.0,per 100000 population,Kostanay,,Female,5.91,KAZ,,,,,,,
2019.0,per 100000 population,Kyzylorda,,Female,4.77,KAZ,,,,,,,
2019.0,per 100000 population,Mangistau,,Female,4.92,KAZ,,,,,,,
2019.0,per 100000 population,Pavlodar,,Female,5.8,KAZ,,,,,,,
2019.0,per 100000 population,Soltustik Kazakhstan,,Female,3.48,KAZ,,,,,,,
2019.0,per 100000 population,Turkistan,,Female,10.55,KAZ,,,,,,,
2019.0,per 100000 population,Shygys Kazakhstan,,Female,5.01,KAZ,,,,,,,
2019.0,per 100000 population,Nur-Sultan city,,Female,3.13,KAZ,,,,,,,
2019.0,per 100000 population,Almaty city,,Female,7.04,KAZ,,,,,,,
2019.0,per 100000 population,Shymkent city,,Female,7.53,KAZ,,,,,,,
2019.0,per 100000 population,,urban,Female,6.64,KAZ,,,,,,,
2019.0,per 100000 population,Akmola,urban,Female,8.69,KAZ,,,,,,,
2019.0,per 100000 population,Aktobe,urban,Female,6.15,KAZ,,,,,,,
2019.0,per 100000 population,Almaty,urban,Female,14.33,KAZ,,,,,,,
2019.0,per 100000 population,Atyrau,urban,Female,2.77,KAZ,,,,,,,
2019.0,per 100000 population,Batys Kazakhstan,urban,Female,12.61,KAZ,,,,,,,
2019.0,per 100000 population,Zhambyl,urban,Female,10.22,KAZ,,,,,,,
2019.0,per 100000 population,Karagandy,urban,Female,6.32,KAZ,,,,,,,
2019.0,per 100000 population,Kostanay,urban,Female,6.28,KAZ,,,,,,,
2019.0,per 100000 population,Kyzylorda,urban,Female,5.53,KAZ,,,,,,,
2019.0,per 100000 population,Mangistau,urban,Female,5.83,KAZ,,,,,,,
2019.0,per 100000 population,Pavlodar,urban,Female,4.89,KAZ,,,,,,,
2019.0,per 100000 population,Soltustik Kazakhstan,urban,Female,2.9,KAZ,,,,,,,
2019.0,per 100000 population,Turkistan,urban,Female,10.14,KAZ,,,,,,,
2019.0,per 100000 population,Shygys Kazakhstan,urban,Female,3.94,KAZ,,,,,,,
2019.0,per 100000 population,Nur-Sultan city,urban,Female,3.13,KAZ,,,,,,,
2019.0,per 100000 population,Almaty city,urban,Female,7.04,KAZ,,,,,,,
2019.0,per 100000 population,Shymkent city,urban,Female,7.53,KAZ,,,,,,,
2019.0,per 100000 population,,rural,Female,8.57,KAZ,,,,,,,
2019.0,per 100000 population,Akmola,rural,Female,7.16,KAZ,,,,,,,
2019.0,per 100000 population,Aktobe,rural,Female,11.88,KAZ,,,,,,,
2019.0,per 100000 population,Almaty,rural,Female,10.67,KAZ,,,,,,,
2019.0,per 100000 population,Atyrau,rural,Female,5.58,KAZ,,,,,,,
2019.0,per 100000 population,Batys Kazakhstan,rural,Female,9.05,KAZ,,,,,,,
2019.0,per 100000 population,Zhambyl,rural,Female,8.6,KAZ,,,,,,,
2019.0,per 100000 population,Karagandy,rural,Female,12.3,KAZ,,,,,,,
2019.0,per 100000 population,Kostanay,rural,Female,5.37,KAZ,,,,,,,
2019.0,per 100000 population,Kyzylorda,rural,Female,4.14,KAZ,,,,,,,
2019.0,per 100000 population,Mangistau,rural,Female,4.32,KAZ,,,,,,,
2019.0,per 100000 population,Pavlodar,rural,Female,8.16,KAZ,,,,,,,
2019.0,per 100000 population,Soltustik Kazakhstan,rural,Female,4.0,KAZ,,,,,,,
2019.0,per 100000 population,Turkistan,rural,Female,10.65,KAZ,,,,,,,
2019.0,per 100000 population,Shygys Kazakhstan,rural,Female,6.88,KAZ,,,,,,,
2007.0,,,,,18.4,KGZ,,,,,,,
2008.0,,,,,19.2,KGZ,,,,,,,
2009.0,,,,,17.6,KGZ,,,,,,,
2010.0,,,,,16.1,KGZ,,,,,,,
2011.0,,,,,16.9,KGZ,,,,,,,
2012.0,,,,,16.5,KGZ,,,,,,,
2013.0,,,,,17.9,KGZ,,,,,,,
2014.0,,,,,15.3,KGZ,,,,,,,
2015.0,,,,,15.6,KGZ,,,,,,,
2016.0,,,,,13.4,KGZ,,,,,,,
2017.0,,,,,13.7,KGZ,,,,,,,
2018.0,,,,,11.0,KGZ,,,,,,,
2019.0,,,,,12.0,KGZ,,,,,,,
2020.0,,,,,9.7,KGZ,,,,,,,
2021.0,,,,,12.6,KGZ,,,,,,,
2007.0,,,,Male,28.089888,KGZ,,,,,,,
2008.0,,,,Male,30.111297,KGZ,,,,,,,
2009.0,,,,Male,27.816464,KGZ,,,,,,,
2010.0,,,,Male,24.728544,KGZ,,,,,,,
2011.0,,,,Male,25.526132,KGZ,,,,,,,
2012.0,,,,Male,25.41241,KGZ,,,,,,,
2013.0,,,,Male,26.876967,KGZ,,,,,,,
2014.0,,,,Male,23.34846,KGZ,,,,,,,
2015.0,,,,Male,23.093357,KGZ,,,,,,,
2016.0,,,,Male,19.889099,KGZ,,,,,,,
2017.0,,,,Male,20.701777,KGZ,,,,,,,
2018.0,,,,Male,16.264311,KGZ,,,,,,,
2019.0,,,,Male,19.290798,KGZ,,,,,,,
2020.0,,,,Male,14.7,KGZ,,,,,,,
2021.0,,,,Male,17.9,KGZ,,,,,,,
2007.0,,,,Female,8.915193,KGZ,,,,,,,
2008.0,,,,Female,8.645319,KGZ,,,,,,,
2009.0,,,,Female,7.555197,KGZ,,,,,,,
2010.0,,,,Female,7.612281,KGZ,,,,,,,
2011.0,,,,Female,8.524355,KGZ,,,,,,,
2012.0,,,,Female,7.824616,KGZ,,,,,,,
2013.0,,,,Female,9.127999,KGZ,,,,,,,
2014.0,,,,Female,7.324268,KGZ,,,,,,,
2015.0,,,,Female,8.2771,KGZ,,,,,,,
2016.0,,,,Female,6.942407,KGZ,,,,,,,
2017.0,,,,Female,6.909126,KGZ,,,,,,,
2018.0,,,,Female,5.804104,KGZ,,,,,,,
2019.0,,,,Female,4.826463,KGZ,,,,,,,
2020.0,,,,Female,4.8,KGZ,,,,,,,
2021.0,,,,Female,7.3,KGZ,,,,,,,
2007.0,,,,,8.3,KGZ,Batken,KG05,,,,,
2008.0,,,,,13.7,KGZ,Batken,KG05,,,,,
2009.0,,,,,15.8,KGZ,Batken,KG05,,,,,
2010.0,,,,,13.03155,KGZ,Batken,KG05,,,,,
2011.0,,,,,12.587098,KGZ,Batken,KG05,,,,,
2012.0,,,,,12.780961,KGZ,Batken,KG05,,,,,
2013.0,,,,,14.645703,KGZ,Batken,KG05,,,,,
2014.0,,,,,11.994949,KGZ,Batken,KG05,,,,,
2015.0,,,,,15.824085,KGZ,Batken,KG05,,,,,
2016.0,,,,,11.041959,KGZ,Batken,KG05,,,,,
2017.0,,,,,13.569322,KGZ,Batken,KG05,,,,,
2018.0,,,,,9.048903,KGZ,Batken,KG05,,,,,
2019.0,,,,,10.165663,KGZ,Batken,KG05,,,,,
2020.0,,,,,10.7,KGZ,Batken,KG05,,,,,
2021.0,,,,,12.6,KGZ,Batken,KG05,,,,,
2007.0,,,,Male,11.676787,KGZ,Batken,KG05,,,,,
2008.0,,,,Male,21.759259,KGZ,Batken,KG05,,,,,
2009.0,,,,Male,23.744292,KGZ,Batken,KG05,,,,,
2010.0,,,,Male,21.1426,KGZ,Batken,KG05,,,,,
2011.0,,,,Male,18.600531,KGZ,Batken,KG05,,,,,
2012.0,,,,Male,19.097222,KGZ,Batken,KG05,,,,,
2013.0,,,,Male,22.467147,KGZ,Batken,KG05,,,,,
2014.0,,,,Male,19.453642,KGZ,Batken,KG05,,,,,
2015.0,,,,Male,25.050505,KGZ,Batken,KG05,,,,,
2016.0,,,,Male,16.969219,KGZ,Batken,KG05,,,,,
2017.0,,,,Male,20.865533,KGZ,Batken,KG05,,,,,
2018.0,,,,Male,14.36673,KGZ,Batken,KG05,,,,,
2019.0,,,,Male,17.36881,KGZ,Batken,KG05,,,,,
2020.0,,,,Male,17.7,KGZ,Batken,KG05,,,,,
2021.0,,,,Male,19.5,KGZ,Batken,KG05,,,,,
2007.0,,,,Female,4.828585,KGZ,Batken,KG05,,,,,
2008.0,,,,Female,5.270724,KGZ,Batken,KG05,,,,,
2009.0,,,,Female,7.56859,KGZ,Batken,KG05,,,,,
2010.0,,,,Female,4.649,KGZ,Batken,KG05,,,,,
2011.0,,,,Female,6.389776,KGZ,Batken,KG05,,,,,
2012.0,,,,Female,6.266786,KGZ,Batken,KG05,,,,,
2013.0,,,,Female,6.567426,KGZ,Batken,KG05,,,,,
2014.0,,,,Female,4.280822,KGZ,Batken,KG05,,,,,
2015.0,,,,Female,6.273526,KGZ,Batken,KG05,,,,,
2016.0,,,,Female,4.903964,KGZ,Batken,KG05,,,,,
2017.0,,,,Female,6.007209,KGZ,Batken,KG05,,,,,
2018.0,,,,Female,3.530796,KGZ,Batken,KG05,,,,,
2019.0,,,,Female,2.686109,KGZ,Batken,KG05,,,,,
2020.0,,,,Female,3.4,KGZ,Batken,KG05,,,,,
2021.0,,,,Female,5.5,KGZ,Batken,KG05,,,,,
2007.0,,,,,13.2,KGZ,Jalal-Abad,KG03,,,,,
2008.0,,,,,16.7,KGZ,Jalal-Abad,KG03,,,,,
2009.0,,,,,16.5,KGZ,Jalal-Abad,KG03,,,,,
2010.0,,,,,12.913875,KGZ,Jalal-Abad,KG03,,,,,
2011.0,,,,,15.209489,KGZ,Jalal-Abad,KG03,,,,,
2012.0,,,,,17.456593,KGZ,Jalal-Abad,KG03,,,,,
2013.0,,,,,14.613971,KGZ,Jalal-Abad,KG03,,,,,
2014.0,,,,,11.793302,KGZ,Jalal-Abad,KG03,,,,,
2015.0,,,,,12.693935,KGZ,Jalal-Abad,KG03,,,,,
2016.0,,,,,11.05736,KGZ,Jalal-Abad,KG03,,,,,
2017.0,,,,,8.646266,KGZ,Jalal-Abad,KG03,,,,,
2018.0,,,,,7.900208,KGZ,Jalal-Abad,KG03,,,,,
2019.0,,,,,8.641774,KGZ,Jalal-Abad,KG03,,,,,
2020.0,,,,,6.2,KGZ,Jalal-Abad,KG03,,,,,
2021.0,,,,,10.3,KGZ,Jalal-Abad,KG03,,,,,
2007.0,,,,Male,21.453147,KGZ,Jalal-Abad,KG03,,,,,
2008.0,,,,Male,27.6,KGZ,Jalal-Abad,KG03,,,,,
2009.0,,,,Male,25.989368,KGZ,Jalal-Abad,KG03,,,,,
2010.0,,,,Male,19.592629,KGZ,Jalal-Abad,KG03,,,,,
2011.0,,,,Male,23.118074,KGZ,Jalal-Abad,KG03,,,,,
2012.0,,,,Male,25.857223,KGZ,Jalal-Abad,KG03,,,,,
2013.0,,,,Male,21.272694,KGZ,Jalal-Abad,KG03,,,,,
2014.0,,,,Male,18.847604,KGZ,Jalal-Abad,KG03,,,,,
2015.0,,,,Male,18.437226,KGZ,Jalal-Abad,KG03,,,,,
2016.0,,,,Male,16.678129,KGZ,Jalal-Abad,KG03,,,,,
2017.0,,,,Male,12.814028,KGZ,Jalal-Abad,KG03,,,,,
2018.0,,,,Male,10.745578,KGZ,Jalal-Abad,KG03,,,,,
2019.0,,,,Male,13.933895,KGZ,Jalal-Abad,KG03,,,,,
2020.0,,,,Male,8.4,KGZ,Jalal-Abad,KG03,,,,,
2021.0,,,,Male,12.3,KGZ,Jalal-Abad,KG03,,,,,
2007.0,,,,Female,4.859283,KGZ,Jalal-Abad,KG03,,,,,
2008.0,,,,Female,5.805806,KGZ,Jalal-Abad,KG03,,,,,
2009.0,,,,Female,6.901992,KGZ,Jalal-Abad,KG03,,,,,
2010.0,,,,Female,6.22084,KGZ,Jalal-Abad,KG03,,,,,
2011.0,,,,Female,7.279693,KGZ,Jalal-Abad,KG03,,,,,
2012.0,,,,Female,9.02595,KGZ,Jalal-Abad,KG03,,,,,
2013.0,,,,Female,7.923346,KGZ,Jalal-Abad,KG03,,,,,
2014.0,,,,Female,4.695684,KGZ,Jalal-Abad,KG03,,,,,
2015.0,,,,Female,6.903877,KGZ,Jalal-Abad,KG03,,,,,
2016.0,,,,Female,5.381944,KGZ,Jalal-Abad,KG03,,,,,
2017.0,,,,Female,4.432322,KGZ,Jalal-Abad,KG03,,,,,
2018.0,,,,Female,5.02008,KGZ,Jalal-Abad,KG03,,,,,
2019.0,,,,Female,3.281917,KGZ,Jalal-Abad,KG03,,,,,
2020.0,,,,Female,3.9,KGZ,Jalal-Abad,KG03,,,,,
2021.0,,,,Female,8.2,KGZ,Jalal-Abad,KG03,,,,,
2007.0,,,,,32.5,KGZ,Issyk-Kul,KG02,,,,,
2008.0,,,,,29.3,KGZ,Issyk-Kul,KG02,,,,,
2009.0,,,,,23.2,KGZ,Issyk-Kul,KG02,,,,,
2010.0,,,,,27.319937,KGZ,Issyk-Kul,KG02,,,,,
2011.0,,,,,32.489357,KGZ,Issyk-Kul,KG02,,,,,
2012.0,,,,,26.62525,KGZ,Issyk-Kul,KG02,,,,,
2013.0,,,,,35.307018,KGZ,Issyk-Kul,KG02,,,,,
2014.0,,,,,23.850824,KGZ,Issyk-Kul,KG02,,,,,
2015.0,,,,,27.837259,KGZ,Issyk-Kul,KG02,,,,,
2016.0,,,,,22.813688,KGZ,Issyk-Kul,KG02,,,,,
2017.0,,,,,25.838716,KGZ,Issyk-Kul,KG02,,,,,
2018.0,,,,,18.503289,KGZ,Issyk-Kul,KG02,,,,,
2019.0,,,,,19.476567,KGZ,Issyk-Kul,KG02,,,,,
2020.0,,,,,17.2,KGZ,Issyk-Kul,KG02,,,,,
2021.0,,,,,24.8,KGZ,Issyk-Kul,KG02,,,,,
2007.0,,,,Male,53.295933,KGZ,Issyk-Kul,KG02,,,,,
2008.0,,,,Male,44.588946,KGZ,Issyk-Kul,KG02,,,,,
2009.0,,,,Male,39.576622,KGZ,Issyk-Kul,KG02,,,,,
2010.0,,,,Male,43.79562,KGZ,Issyk-Kul,KG02,,,,,
2011.0,,,,Male,47.468354,KGZ,Issyk-Kul,KG02,,,,,
2012.0,,,,Male,39.373602,KGZ,Issyk-Kul,KG02,,,,,
2013.0,,,,Male,51.701281,KGZ,Issyk-Kul,KG02,,,,,
2014.0,,,,Male,35.371179,KGZ,Issyk-Kul,KG02,,,,,
2015.0,,,,Male,42.672414,KGZ,Issyk-Kul,KG02,,,,,
2016.0,,,,Male,36.53356,KGZ,Issyk-Kul,KG02,,,,,
2017.0,,,,Male,41.457286,KGZ,Issyk-Kul,KG02,,,,,
2018.0,,,,Male,29.727498,KGZ,Issyk-Kul,KG02,,,,,
2019.0,,,,Male,32.179226,KGZ,Issyk-Kul,KG02,,,,,
2020.0,,,,Male,25.4,KGZ,Issyk-Kul,KG02,,,,,
2021.0,,,,Male,33.1,KGZ,Issyk-Kul,KG02,,,,,
2007.0,,,,Female,12.26158,KGZ,Issyk-Kul,KG02,,,,,
2008.0,,,,Female,14.473089,KGZ,Issyk-Kul,KG02,,,,,
2009.0,,,,Female,7.20072,KGZ,Issyk-Kul,KG02,,,,,
2010.0,,,,Female,11.175682,KGZ,Issyk-Kul,KG02,,,,,
2011.0,,,,Female,17.76988,KGZ,Issyk-Kul,KG02,,,,,
2012.0,,,,Female,14.084507,KGZ,Issyk-Kul,KG02,,,,,
2013.0,,,,Female,19.15542,KGZ,Issyk-Kul,KG02,,,,,
2014.0,,,,Female,12.489233,KGZ,Issyk-Kul,KG02,,,,,
2015.0,,,,Female,13.191489,KGZ,Issyk-Kul,KG02,,,,,
2016.0,,,,Female,9.243697,KGZ,Issyk-Kul,KG02,,,,,
2017.0,,,,Female,10.369141,KGZ,Issyk-Kul,KG02,,,,,
2018.0,,,,Female,7.371007,KGZ,Issyk-Kul,KG02,,,,,
2019.0,,,,Female,6.871463,KGZ,Issyk-Kul,KG02,,,,,
2020.0,,,,Female,9.2,KGZ,Issyk-Kul,KG02,,,,,
2021.0,,,,Female,16.6,KGZ,Issyk-Kul,KG02,,,,,
2007.0,,,,,29.2,KGZ,Naryn,KG04,,,,,
2008.0,,,,,26.4,KGZ,Naryn,KG04,,,,,
2009.0,,,,,28.3,KGZ,Naryn,KG04,,,,,
2010.0,,,,,27.617952,KGZ,Naryn,KG04,,,,,
2011.0,,,,,26.93475,KGZ,Naryn,KG04,,,,,
2012.0,,,,,27.016886,KGZ,Naryn,KG04,,,,,
2013.0,,,,,24.842418,KGZ,Naryn,KG04,,,,,
2014.0,,,,,28.937729,KGZ,Naryn,KG04,,,,,
2015.0,,,,,30.785947,KGZ,Naryn,KG04,,,,,
2016.0,,,,,19.685039,KGZ,Naryn,KG04,,,,,
2017.0,,,,,26.548673,KGZ,Naryn,KG04,,,,,
2018.0,,,,,24.877365,KGZ,Naryn,KG04,,,,,
2019.0,,,,,23.586542,KGZ,Naryn,KG04,,,,,
2020.0,,,,,16.5,KGZ,Naryn,KG04,,,,,
2021.0,,,,,23.9,KGZ,Naryn,KG04,,,,,
2007.0,,,,Male,43.947571,KGZ,Naryn,KG04,,,,,
2008.0,,,,Male,43.879908,KGZ,Naryn,KG04,,,,,
2009.0,,,,Male,43.644717,KGZ,Naryn,KG04,,,,,
2010.0,,,,Male,43.939394,KGZ,Naryn,KG04,,,,,
2011.0,,,,Male,39.670659,KGZ,Naryn,KG04,,,,,
2012.0,,,,Male,45.857988,KGZ,Naryn,KG04,,,,,
2013.0,,,,Male,37.98393,KGZ,Naryn,KG04,,,,,
2014.0,,,,Male,40.433213,KGZ,Naryn,KG04,,,,,
2015.0,,,,Male,42.112777,KGZ,Naryn,KG04,,,,,
2016.0,,,,Male,30.324401,KGZ,Naryn,KG04,,,,,
2017.0,,,,Male,36.211699,KGZ,Naryn,KG04,,,,,
2018.0,,,,Male,37.190083,KGZ,Naryn,KG04,,,,,
2019.0,,,,Male,41.581459,KGZ,Naryn,KG04,,,,,
2020.0,,,,Male,20.9,KGZ,Naryn,KG04,,,,,
2021.0,,,,Male,29.5,KGZ,Naryn,KG04,,,,,
2007.0,,,,Female,14.128728,KGZ,Naryn,KG04,,,,,
2008.0,,,,Female,8.647799,KGZ,Naryn,KG04,,,,,
2009.0,,,,Female,12.529366,KGZ,Naryn,KG04,,,,,
2010.0,,,,Female,10.878011,KGZ,Naryn,KG04,,,,,
2011.0,,,,Female,13.846154,KGZ,Naryn,KG04,,,,,
2012.0,,,,Female,7.616146,KGZ,Naryn,KG04,,,,,
2013.0,,,,Female,11.295181,KGZ,Naryn,KG04,,,,,
2014.0,,,,Female,17.100372,KGZ,Naryn,KG04,,,,,
2015.0,,,,Female,19.117647,KGZ,Naryn,KG04,,,,,
2016.0,,,,Female,8.72093,KGZ,Naryn,KG04,,,,,
2017.0,,,,Female,16.558675,KGZ,Naryn,KG04,,,,,
2018.0,,,,Female,12.125535,KGZ,Naryn,KG04,,,,,
2019.0,,,,Female,4.943503,KGZ,Naryn,KG04,,,,,
2020.0,,,,Female,11.9,KGZ,Naryn,KG04,,,,,
2021.0,,,,Female,18.1,KGZ,Naryn,KG04,,,,,
2007.0,,,,,13.5,KGZ,Osh,KG06,,,,,
2008.0,,,,,15.3,KGZ,Osh,KG06,,,,,
2009.0,,,,,14.5,KGZ,Osh,KG06,,,,,
2010.0,,,,,14.674493,KGZ,Osh,KG06,,,,,
2011.0,,,,,14.745897,KGZ,Osh,KG06,,,,,
2012.0,,,,,14.993537,KGZ,Osh,KG06,,,,,
2013.0,,,,,14.326648,KGZ,Osh,KG06,,,,,
2014.0,,,,,15.484721,KGZ,Osh,KG06,,,,,
2015.0,,,,,12.379421,KGZ,Osh,KG06,,,,,
2016.0,,,,,11.699121,KGZ,Osh,KG06,,,,,
2017.0,,,,,11.761993,KGZ,Osh,KG06,,,,,
2018.0,,,,,9.638554,KGZ,Osh,KG06,,,,,
2019.0,,,,,11.660517,KGZ,Osh,KG06,,,,,
2020.0,,,,,8.8,KGZ,Osh,KG06,,,,,
2021.0,,,,,9.6,KGZ,Osh,KG06,,,,,
2007.0,,,,Male,20.213157,KGZ,Osh,KG06,,,,,
2008.0,,,,Male,25.42219,KGZ,Osh,KG06,,,,,
2009.0,,,,Male,22.174535,KGZ,Osh,KG06,,,,,
2010.0,,,,Male,22.245763,KGZ,Osh,KG06,,,,,
2011.0,,,,Male,23.709902,KGZ,Osh,KG06,,,,,
2012.0,,,,Male,23.442847,KGZ,Osh,KG06,,,,,
2013.0,,,,Male,23.084644,KGZ,Osh,KG06,,,,,
2014.0,,,,Male,24.677235,KGZ,Osh,KG06,,,,,
2015.0,,,,Male,17.697704,KGZ,Osh,KG06,,,,,
2016.0,,,,Male,17.74043,KGZ,Osh,KG06,,,,,
2017.0,,,,Male,16.291108,KGZ,Osh,KG06,,,,,
2018.0,,,,Male,14.309137,KGZ,Osh,KG06,,,,,
2019.0,,,,Male,19.562044,KGZ,Osh,KG06,,,,,
2020.0,,,,Male,14.0,KGZ,Osh,KG06,,,,,
2021.0,,,,Male,14.8,KGZ,Osh,KG06,,,,,
2007.0,,,,Female,6.721434,KGZ,Osh,KG06,,,,,
2008.0,,,,Female,4.979712,KGZ,Osh,KG06,,,,,
2009.0,,,,Female,6.723605,KGZ,Osh,KG06,,,,,
2010.0,,,,Female,6.989247,KGZ,Osh,KG06,,,,,
2011.0,,,,Female,5.656709,KGZ,Osh,KG06,,,,,
2012.0,,,,Female,6.422496,KGZ,Osh,KG06,,,,,
2013.0,,,,Female,5.434783,KGZ,Osh,KG06,,,,,
2014.0,,,,Female,6.144138,KGZ,Osh,KG06,,,,,
2015.0,,,,Female,6.971466,KGZ,Osh,KG06,,,,,
2016.0,,,,Female,5.546751,KGZ,Osh,KG06,,,,,
2017.0,,,,Female,7.142857,KGZ,Osh,KG06,,,,,
2018.0,,,,Female,4.869883,KGZ,Osh,KG06,,,,,
2019.0,,,,Female,3.58209,KGZ,Osh,KG06,,,,,
2020.0,,,,Female,3.4,KGZ,Osh,KG06,,,,,
2021.0,,,,Female,4.3,KGZ,Osh,KG06,,,,,
2007.0,,,,,15.3,KGZ,Talas,KG07,,,,,
2008.0,,,,,17.3,KGZ,Talas,KG07,,,,,
2009.0,,,,,16.7,KGZ,Talas,KG07,,,,,
2010.0,,,,,19.097222,KGZ,Talas,KG07,,,,,
2011.0,,,,,24.400685,KGZ,Talas,KG07,,,,,
2012.0,,,,,25.273799,KGZ,Talas,KG07,,,,,
2013.0,,,,,23.198012,KGZ,Talas,KG07,,,,,
2014.0,,,,,21.606196,KGZ,Talas,KG07,,,,,
2015.0,,,,,16.044926,KGZ,Talas,KG07,,,,,
2016.0,,,,,17.377567,KGZ,Talas,KG07,,,,,
2017.0,,,,,15.564202,KGZ,Talas,KG07,,,,,
2018.0,,,,,20.290965,KGZ,Talas,KG07,,,,,
2019.0,,,,,13.187641,KGZ,Talas,KG07,,,,,
2020.0,,,,,12.6,KGZ,Talas,KG07,,,,,
2021.0,,,,,12.1,KGZ,Talas,KG07,,,,,
2007.0,,,,Male,21.563342,KGZ,Talas,KG07,,,,,
2008.0,,,,Male,26.642984,KGZ,Talas,KG07,,,,,
2009.0,,,,Male,25.438596,KGZ,Talas,KG07,,,,,
2010.0,,,,Male,29.437229,KGZ,Talas,KG07,,,,,
2011.0,,,,Male,38.363171,KGZ,Talas,KG07,,,,,
2012.0,,,,Male,41.038526,KGZ,Talas,KG07,,,,,
2013.0,,,,Male,35.390947,KGZ,Talas,KG07,,,,,
2014.0,,,,Male,36.407767,KGZ,Talas,KG07,,,,,
2015.0,,,,Male,23.847377,KGZ,Talas,KG07,,,,,
2016.0,,,,Male,26.583268,KGZ,Talas,KG07,,,,,
2017.0,,,,Male,27.734977,KGZ,Talas,KG07,,,,,
2018.0,,,,Male,29.545455,KGZ,Talas,KG07,,,,,
2019.0,,,,Male,20.119225,KGZ,Talas,KG07,,,,,
2020.0,,,,Male,20.6,KGZ,Talas,KG07,,,,,
2021.0,,,,Male,18.2,KGZ,Talas,KG07,,,,,
