Year,UNIT_MEASURE,SERIES,Regions,Value,M49_country_code,Unit multiplier,COMPOSITE_BREAKDOWN,unique_id,col_caption_name,year,value
2020.0,Number,Passenger volume (passenger kilometres),,6.8,KGZ,Millions,Mode of Transport: Rail,,,,
2021.0,Number,Passenger volume (passenger kilometres),,21.0,KGZ,Millions,Mode of Transport: Rail,,,,
2007.0,Number,Passenger volume (passenger kilometres),,6162.6,KGZ,Millions,Mode of Transport: Bus,,,,
2008.0,Number,Passenger volume (passenger kilometres),,6508.6,KGZ,Millions,Mode of Transport: Bus,,,,
2009.0,Number,Passenger volume (passenger kilometres),,6806.8,KGZ,Millions,Mode of Transport: Bus,,,,
2010.0,Number,Passenger volume (passenger kilometres),,6810.0,KGZ,Millions,Mode of Transport: Bus,,,,
2014.0,Number,Passenger volume (passenger kilometres),,8000.0,KGZ,Millions,Mode of Transport: Bus,,,,
2015.0,Number,Passenger volume (passenger kilometres),,8410.4,KGZ,Millions,Mode of Transport: Bus,,,,
2016.0,Number,Passenger volume (passenger kilometres),,8839.3,KGZ,Millions,Mode of Transport: Bus,,,,
2017.0,Number,Passenger volume (passenger kilometres),,8931.5,KGZ,Millions,Mode of Transport: Bus,,,,
2018.0,Number,Passenger volume (passenger kilometres),,9305.6,KGZ,Millions,Mode of Transport: Bus,,,,
2019.0,Number,Passenger volume (passenger kilometres),,10490.2,KGZ,Millions,Mode of Transport: Bus,,,,
2020.0,Number,Passenger volume (passenger kilometres),,6035.6,KGZ,Millions,Mode of Transport: Bus,,,,
2021.0,Number,Passenger volume (passenger kilometres),,7066.7,KGZ,Millions,Mode of Transport: Bus,,,,
2007.0,Number,Passenger volume (passenger kilometres),,101.3,KGZ,Millions,Mode of Transport: Trolley bus,,,,
2008.0,Number,Passenger volume (passenger kilometres),,71.1,KGZ,Millions,Mode of Transport: Trolley bus,,,,
2009.0,Number,Passenger volume (passenger kilometres),,84.9,KGZ,Millions,Mode of Transport: Trolley bus,,,,
2010.0,Number,Passenger volume (passenger kilometres),,100.9,KGZ,Millions,Mode of Transport: Trolley bus,,,,
2014.0,Number,Passenger volume (passenger kilometres),,82.5,KGZ,Millions,Mode of Transport: Trolley bus,,,,
2015.0,Number,Passenger volume (passenger kilometres),,95.6,KGZ,Millions,Mode of Transport: Trolley bus,,,,
2016.0,Number,Passenger volume (passenger kilometres),,106.1,KGZ,Millions,Mode of Transport: Trolley bus,,,,
2017.0,Number,Passenger volume (passenger kilometres),,120.1,KGZ,Millions,Mode of Transport: Trolley bus,,,,
2018.0,Number,Passenger volume (passenger kilometres),,137.1,KGZ,Millions,Mode of Transport: Trolley bus,,,,
2019.0,Number,Passenger volume (passenger kilometres),,148.8,KGZ,Millions,Mode of Transport: Trolley bus,,,,
2020.0,Number,Passenger volume (passenger kilometres),,89.5,KGZ,Millions,Mode of Transport: Trolley bus,,,,
2021.0,Number,Passenger volume (passenger kilometres),,126.0,KGZ,Millions,Mode of Transport: Trolley bus,,,,
2007.0,Number,Passenger volume (passenger kilometres),,204.3,KGZ,Millions,Mode of Transport: Taxi,,,,
2008.0,Number,Passenger volume (passenger kilometres),,235.8,KGZ,Millions,Mode of Transport: Taxi,,,,
2009.0,Number,Passenger volume (passenger kilometres),,265.0,KGZ,Millions,Mode of Transport: Taxi,,,,
2010.0,Number,Passenger volume (passenger kilometres),,298.6,KGZ,Millions,Mode of Transport: Taxi,,,,
2014.0,Number,Passenger volume (passenger kilometres),,471.4,KGZ,Millions,Mode of Transport: Taxi,,,,
2015.0,Number,Passenger volume (passenger kilometres),,499.6,KGZ,Millions,Mode of Transport: Taxi,,,,
2016.0,Number,Passenger volume (passenger kilometres),,546.0,KGZ,Millions,Mode of Transport: Taxi,,,,
2017.0,Number,Passenger volume (passenger kilometres),,569.1,KGZ,Millions,Mode of Transport: Taxi,,,,
2018.0,Number,Passenger volume (passenger kilometres),,642.4,KGZ,Millions,Mode of Transport: Taxi,,,,
2019.0,Number,Passenger volume (passenger kilometres),,752.0,KGZ,Millions,Mode of Transport: Taxi,,,,
2020.0,Number,Passenger volume (passenger kilometres),,712.2,KGZ,Millions,Mode of Transport: Taxi,,,,
2021.0,Number,Passenger volume (passenger kilometres),,787.0,KGZ,Millions,Mode of Transport: Taxi,,,,
2007.0,Number,Passenger volume (passenger kilometres),,509.3,KGZ,Millions,Mode of Transport: Air,,,,
2008.0,Number,Passenger volume (passenger kilometres),,635.3,KGZ,Millions,Mode of Transport: Air,,,,
2009.0,Number,Passenger volume (passenger kilometres),,571.9,KGZ,Millions,Mode of Transport: Air,,,,
2010.0,Number,Passenger volume (passenger kilometres),,814.2,KGZ,Millions,Mode of Transport: Air,,,,
2014.0,Number,Passenger volume (passenger kilometres),,2180.0,KGZ,Millions,Mode of Transport: Air,,,,
2015.0,Number,Passenger volume (passenger kilometres),,1966.1,KGZ,Millions,Mode of Transport: Air,,,,
2016.0,Number,Passenger volume (passenger kilometres),,1801.4,KGZ,Millions,Mode of Transport: Air,,,,
2017.0,Number,Passenger volume (passenger kilometres),,2615.2,KGZ,Millions,Mode of Transport: Air,,,,
2018.0,Number,Passenger volume (passenger kilometres),,2396.1,KGZ,Millions,Mode of Transport: Air,,,,
2019.0,Number,Passenger volume (passenger kilometres),,1707.0,KGZ,Millions,Mode of Transport: Air,,,,
2020.0,Number,Passenger volume (passenger kilometres),,537.7,KGZ,Millions,Mode of Transport: Air,,,,
2021.0,Number,Passenger volume (passenger kilometres),,1090.0,KGZ,Millions,Mode of Transport: Air,,,,
2007.0,Metric Tons,Freight volume (tonne kilometres),,2021.6,KGZ,Millions,,,,,
2008.0,Metric Tons,Freight volume (tonne kilometres),,2338.3,KGZ,Millions,,,,,
2009.0,Metric Tons,Freight volume (tonne kilometres),,2140.7,KGZ,Millions,,,,,
2010.0,Metric Tons,Freight volume (tonne kilometres),,2178.1,KGZ,Millions,,,,,
2014.0,Metric Tons,Freight volume (tonne kilometres),,2497.1,KGZ,Millions,,,,,
2015.0,Metric Tons,Freight volume (tonne kilometres),,2525.1,KGZ,Millions,,,,,
2016.0,Metric Tons,Freight volume (tonne kilometres),,2466.4,KGZ,Millions,,,,,
2017.0,Metric Tons,Freight volume (tonne kilometres),,2641.0,KGZ,Millions,,,,,
2018.0,Metric Tons,Freight volume (tonne kilometres),,2777.3,KGZ,Millions,,,,,
2019.0,Metric Tons,Freight volume (tonne kilometres),,2913.6,KGZ,Millions,,,,,
2020.0,Metric Tons,Freight volume (tonne kilometres),,2434.5,KGZ,Millions,,,,,
2021.0,Metric Tons,Freight volume (tonne kilometres),,2620.2,KGZ,Millions,,,,,
2007.0,Metric Tons,Freight volume (tonne kilometres),,848.9,KGZ,Millions,Mode of Transport: Rail,,,,
2008.0,Metric Tons,Freight volume (tonne kilometres),,945.5,KGZ,Millions,Mode of Transport: Rail,,,,
2009.0,Metric Tons,Freight volume (tonne kilometres),,744.5,KGZ,Millions,Mode of Transport: Rail,,,,
2010.0,Metric Tons,Freight volume (tonne kilometres),,737.7,KGZ,Millions,Mode of Transport: Rail,,,,
2014.0,Metric Tons,Freight volume (tonne kilometres),,1010.0,KGZ,Millions,Mode of Transport: Rail,,,,
2015.0,Metric Tons,Freight volume (tonne kilometres),,917.8,KGZ,Millions,Mode of Transport: Rail,,,,
2016.0,Metric Tons,Freight volume (tonne kilometres),,807.0,KGZ,Millions,Mode of Transport: Rail,,,,
2017.0,Metric Tons,Freight volume (tonne kilometres),,937.3,KGZ,Millions,Mode of Transport: Rail,,,,
2018.0,Metric Tons,Freight volume (tonne kilometres),,950.7,KGZ,Millions,Mode of Transport: Rail,,,,
2019.0,Metric Tons,Freight volume (tonne kilometres),,870.4,KGZ,Millions,Mode of Transport: Rail,,,,
2020.0,Metric Tons,Freight volume (tonne kilometres),,937.5,KGZ,Millions,Mode of Transport: Rail,,,,
2021.0,Metric Tons,Freight volume (tonne kilometres),,1003.1,KGZ,Millions,Mode of Transport: Rail,,,,
2007.0,Metric Tons,Freight volume (tonne kilometres),,902.5,KGZ,Millions,Mode of Transport: Road,,,,
2008.0,Metric Tons,Freight volume (tonne kilometres),,1113.9,KGZ,Millions,Mode of Transport: Road,,,,
2009.0,Metric Tons,Freight volume (tonne kilometres),,1256.4,KGZ,Millions,Mode of Transport: Road,,,,
2010.0,Metric Tons,Freight volume (tonne kilometres),,1281.5,KGZ,Millions,Mode of Transport: Road,,,,
2014.0,Metric Tons,Freight volume (tonne kilometres),,1264.7,KGZ,Millions,Mode of Transport: Road,,,,
2015.0,Metric Tons,Freight volume (tonne kilometres),,1401.7,KGZ,Millions,Mode of Transport: Road,,,,
2016.0,Metric Tons,Freight volume (tonne kilometres),,1501.3,KGZ,Millions,Mode of Transport: Road,,,,
2017.0,Metric Tons,Freight volume (tonne kilometres),,1527.1,KGZ,Millions,Mode of Transport: Road,,,,
2018.0,Metric Tons,Freight volume (tonne kilometres),,1624.0,KGZ,Millions,Mode of Transport: Road,,,,
2019.0,Metric Tons,Freight volume (tonne kilometres),,1841.9,KGZ,Millions,Mode of Transport: Road,,,,
2020.0,Metric Tons,Freight volume (tonne kilometres),,1281.2,KGZ,Millions,Mode of Transport: Road,,,,
2021.0,Metric Tons,Freight volume (tonne kilometres),,1348.4,KGZ,Millions,Mode of Transport: Road,,,,
2007.0,Metric Tons,Freight volume (tonne kilometres),,218.3,KGZ,Millions,Mode of Transport: Pipeline,,,,
2008.0,Metric Tons,Freight volume (tonne kilometres),,211.5,KGZ,Millions,Mode of Transport: Pipeline,,,,
2009.0,Metric Tons,Freight volume (tonne kilometres),,90.0,KGZ,Millions,Mode of Transport: Pipeline,,,,
2010.0,Metric Tons,Freight volume (tonne kilometres),,91.5,KGZ,Millions,Mode of Transport: Pipeline,,,,
2014.0,Metric Tons,Freight volume (tonne kilometres),,135.2,KGZ,Millions,Mode of Transport: Pipeline,,,,
2015.0,Metric Tons,Freight volume (tonne kilometres),,145.9,KGZ,Millions,Mode of Transport: Pipeline,,,,
2016.0,Metric Tons,Freight volume (tonne kilometres),,140.7,KGZ,Millions,Mode of Transport: Pipeline,,,,
2017.0,Metric Tons,Freight volume (tonne kilometres),,163.5,KGZ,Millions,Mode of Transport: Pipeline,,,,
2018.0,Metric Tons,Freight volume (tonne kilometres),,192.8,KGZ,Millions,Mode of Transport: Pipeline,,,,
2019.0,Metric Tons,Freight volume (tonne kilometres),,192.8,KGZ,Millions,Mode of Transport: Pipeline,,,,
2020.0,Metric Tons,Freight volume (tonne kilometres),,208.6,KGZ,Millions,Mode of Transport: Pipeline,,,,
2021.0,Metric Tons,Freight volume (tonne kilometres),,248.0,KGZ,Millions,Mode of Transport: Pipeline,,,,
2007.0,Metric Tons,Freight volume (tonne kilometres),,4.8,KGZ,Thousands,Mode of Transport: Water,,,,
2008.0,Metric Tons,Freight volume (tonne kilometres),,8.0,KGZ,Thousands,Mode of Transport: Water,,,,
2009.0,Metric Tons,Freight volume (tonne kilometres),,4.4,KGZ,Thousands,Mode of Transport: Water,,,,
2010.0,Metric Tons,Freight volume (tonne kilometres),,3.0,KGZ,Thousands,Mode of Transport: Water,,,,
2014.0,Metric Tons,Freight volume (tonne kilometres),,2.8,KGZ,Thousands,Mode of Transport: Water,,,,
2015.0,Metric Tons,Freight volume (tonne kilometres),,2.3,KGZ,Thousands,Mode of Transport: Water,,,,
2016.0,Metric Tons,Freight volume (tonne kilometres),,0.5,KGZ,Thousands,Mode of Transport: Water,,,,
2017.0,Metric Tons,Freight volume (tonne kilometres),,0.0,KGZ,Thousands,Mode of Transport: Water,,,,
2007.0,Metric Tons,Freight volume (tonne kilometres),,47.1,KGZ,Thousands,Mode of Transport: Air,,,,
2008.0,Metric Tons,Freight volume (tonne kilometres),,59.4,KGZ,Thousands,Mode of Transport: Air,,,,
2009.0,Metric Tons,Freight volume (tonne kilometres),,45.4,KGZ,Thousands,Mode of Transport: Air,,,,
2010.0,Metric Tons,Freight volume (tonne kilometres),,64.4,KGZ,Thousands,Mode of Transport: Air,,,,
2014.0,Metric Tons,Freight volume (tonne kilometres),,83.4,KGZ,Thousands,Mode of Transport: Air,,,,
2015.0,Metric Tons,Freight volume (tonne kilometres),,57.4,KGZ,Thousands,Mode of Transport: Air,,,,
2016.0,Metric Tons,Freight volume (tonne kilometres),,16.9,KGZ,Thousands,Mode of Transport: Air,,,,
2017.0,Metric Tons,Freight volume (tonne kilometres),,13.1,KGZ,Thousands,Mode of Transport: Air,,,,
2018.0,Metric Tons,Freight volume (tonne kilometres),,9.8,KGZ,Thousands,Mode of Transport: Air,,,,
2019.0,Metric Tons,Freight volume (tonne kilometres),,8.5,KGZ,Thousands,Mode of Transport: Air,,,,
2020.0,Metric Tons,Freight volume (tonne kilometres),,7.2,KGZ,Thousands,Mode of Transport: Air,,,,
2021.0,Metric Tons,Freight volume (tonne kilometres),,20.7,KGZ,Thousands,Mode of Transport: Air,,,,
,,,,,UZB,,,02_177_1004,"passenger turnover, billion pass-km: Total",2000.0,30.9
,,,,,UZB,,,02_177_1004,"passenger turnover, billion pass-km: Total",2001.0,31.8
,,,,,UZB,,,02_177_1004,"passenger turnover, billion pass-km: Total",2002.0,33.2
,,,,,UZB,,,02_177_1004,"passenger turnover, billion pass-km: Total",2003.0,36.3
,,,,,UZB,,,02_177_1004,"passenger turnover, billion pass-km: Total",2004.0,40.0
,,,,,UZB,,,02_177_1004,"passenger turnover, billion pass-km: Total",2005.0,46.2
,,,,,UZB,,,02_177_1004,"passenger turnover, billion pass-km: Total",2006.0,49.8
,,,,,UZB,,,02_177_1004,"passenger turnover, billion pass-km: Total",2007.0,56.9
,,,,,UZB,,,02_177_1004,"passenger turnover, billion pass-km: Total",2008.0,64.8
,,,,,UZB,,,02_177_1004,"passenger turnover, billion pass-km: Total",2009.0,70.3
,,,,,UZB,,,02_177_1004,"passenger turnover, billion pass-km: Total",2010.0,83.8
,,,,,UZB,,,02_177_1004,"passenger turnover, billion pass-km: Total",2011.0,92.4
,,,,,UZB,,,02_177_1004,"passenger turnover, billion pass-km: Total",2012.0,100.2
,,,,,UZB,,,02_177_1004,"passenger turnover, billion pass-km: Total",2013.0,106.9
,,,,,UZB,,,02_177_1004,"passenger turnover, billion pass-km: Total",2014.0,113.2
,,,,,UZB,,,02_177_1004,"passenger turnover, billion pass-km: Total",2015.0,120.1
,,,,,UZB,,,02_177_1004,"passenger turnover, billion pass-km: Total",2016.0,126.0
,,,,,UZB,,,02_177_1004,"passenger turnover, billion pass-km: Total",2017.0,130.0
,,,,,UZB,,,02_177_1004,"passenger turnover, billion pass-km: Total",2018.0,135.3
,,,,,UZB,,,02_177_1004,"passenger turnover, billion pass-km: Total",2019.0,140.1
,,,,,UZB,,,02_177_1004,"passenger turnover, billion pass-km: Total",2020.0,118.3
,,,,,UZB,,,02_177_1004,"passenger turnover, billion pass-km: Total",2021.0,137.0
,,,,,UZB,,,02_177_1005,"passenger turnover, billion pass-km: road transport ",2000.0,23.3
,,,,,UZB,,,02_177_1005,"passenger turnover, billion pass-km: road transport ",2001.0,24.3
,,,,,UZB,,,02_177_1005,"passenger turnover, billion pass-km: road transport ",2002.0,25.8
,,,,,UZB,,,02_177_1005,"passenger turnover, billion pass-km: road transport ",2003.0,29.0
,,,,,UZB,,,02_177_1005,"passenger turnover, billion pass-km: road transport ",2004.0,32.5
,,,,,UZB,,,02_177_1005,"passenger turnover, billion pass-km: road transport ",2005.0,38.6
,,,,,UZB,,,02_177_1005,"passenger turnover, billion pass-km: road transport ",2006.0,42.2
,,,,,UZB,,,02_177_1005,"passenger turnover, billion pass-km: road transport ",2007.0,48.4
,,,,,UZB,,,02_177_1005,"passenger turnover, billion pass-km: road transport ",2008.0,55.9
,,,,,UZB,,,02_177_1005,"passenger turnover, billion pass-km: road transport ",2009.0,62.1
,,,,,UZB,,,02_177_1005,"passenger turnover, billion pass-km: road transport ",2010.0,74.5
,,,,,UZB,,,02_177_1005,"passenger turnover, billion pass-km: road transport ",2011.0,82.5
,,,,,UZB,,,02_177_1005,"passenger turnover, billion pass-km: road transport ",2012.0,89.3
,,,,,UZB,,,02_177_1005,"passenger turnover, billion pass-km: road transport ",2013.0,95.5
,,,,,UZB,,,02_177_1005,"passenger turnover, billion pass-km: road transport ",2014.0,101.9
,,,,,UZB,,,02_177_1005,"passenger turnover, billion pass-km: road transport ",2015.0,109.1
,,,,,UZB,,,02_177_1005,"passenger turnover, billion pass-km: road transport ",2016.0,114.9
,,,,,UZB,,,02_177_1005,"passenger turnover, billion pass-km: road transport ",2017.0,117.7
,,,,,UZB,,,02_177_1005,"passenger turnover, billion pass-km: road transport ",2018.0,121.6
,,,,,UZB,,,02_177_1005,"passenger turnover, billion pass-km: road transport ",2019.0,124.1
,,,,,UZB,,,02_177_1005,"passenger turnover, billion pass-km: road transport ",2020.0,113.2
,,,,,UZB,,,02_177_1005,"passenger turnover, billion pass-km: road transport ",2021.0,127.9
,,,,,UZB,,,02_177_1006,"passenger turnover, billion pass-km: railway transport",2000.0,2.2
,,,,,UZB,,,02_177_1006,"passenger turnover, billion pass-km: railway transport",2001.0,2.2
,,,,,UZB,,,02_177_1006,"passenger turnover, billion pass-km: railway transport",2002.0,2.0
,,,,,UZB,,,02_177_1006,"passenger turnover, billion pass-km: railway transport",2003.0,2.1
,,,,,UZB,,,02_177_1006,"passenger turnover, billion pass-km: railway transport",2004.0,2.0
,,,,,UZB,,,02_177_1006,"passenger turnover, billion pass-km: railway transport",2005.0,2.1
,,,,,UZB,,,02_177_1006,"passenger turnover, billion pass-km: railway transport",2006.0,2.1
,,,,,UZB,,,02_177_1006,"passenger turnover, billion pass-km: railway transport",2007.0,2.3
,,,,,UZB,,,02_177_1006,"passenger turnover, billion pass-km: railway transport",2008.0,2.5
,,,,,UZB,,,02_177_1006,"passenger turnover, billion pass-km: railway transport",2009.0,2.6
,,,,,UZB,,,02_177_1006,"passenger turnover, billion pass-km: railway transport",2010.0,2.9
,,,,,UZB,,,02_177_1006,"passenger turnover, billion pass-km: railway transport",2011.0,3.0
,,,,,UZB,,,02_177_1006,"passenger turnover, billion pass-km: railway transport",2012.0,3.4
,,,,,UZB,,,02_177_1006,"passenger turnover, billion pass-km: railway transport",2013.0,3.7
,,,,,UZB,,,02_177_1006,"passenger turnover, billion pass-km: railway transport",2014.0,3.8
,,,,,UZB,,,02_177_1006,"passenger turnover, billion pass-km: railway transport",2015.0,3.8
,,,,,UZB,,,02_177_1006,"passenger turnover, billion pass-km: railway transport",2016.0,4.0
,,,,,UZB,,,02_177_1006,"passenger turnover, billion pass-km: railway transport",2017.0,4.3
,,,,,UZB,,,02_177_1006,"passenger turnover, billion pass-km: railway transport",2018.0,4.3
,,,,,UZB,,,02_177_1006,"passenger turnover, billion pass-km: railway transport",2019.0,4.4
,,,,,UZB,,,02_177_1006,"passenger turnover, billion pass-km: railway transport",2020.0,1.8
,,,,,UZB,,,02_177_1006,"passenger turnover, billion pass-km: railway transport",2021.0,3.1
,,,,,UZB,,,02_177_1007,"passenger turnover, billion pass-km: air transport",2000.0,3.9
,,,,,UZB,,,02_177_1007,"passenger turnover, billion pass-km: air transport",2001.0,3.7
,,,,,UZB,,,02_177_1007,"passenger turnover, billion pass-km: air transport",2002.0,3.9
,,,,,UZB,,,02_177_1007,"passenger turnover, billion pass-km: air transport",2003.0,4.0
,,,,,UZB,,,02_177_1007,"passenger turnover, billion pass-km: air transport",2004.0,4.5
,,,,,UZB,,,02_177_1007,"passenger turnover, billion pass-km: air transport",2005.0,4.6
,,,,,UZB,,,02_177_1007,"passenger turnover, billion pass-km: air transport",2006.0,4.7
,,,,,UZB,,,02_177_1007,"passenger turnover, billion pass-km: air transport",2007.0,5.4
,,,,,UZB,,,02_177_1007,"passenger turnover, billion pass-km: air transport",2008.0,5.6
,,,,,UZB,,,02_177_1007,"passenger turnover, billion pass-km: air transport",2009.0,4.9
,,,,,UZB,,,02_177_1007,"passenger turnover, billion pass-km: air transport",2010.0,5.8
,,,,,UZB,,,02_177_1007,"passenger turnover, billion pass-km: air transport",2011.0,6.2
,,,,,UZB,,,02_177_1007,"passenger turnover, billion pass-km: air transport",2012.0,7.0
,,,,,UZB,,,02_177_1007,"passenger turnover, billion pass-km: air transport",2013.0,7.2
,,,,,UZB,,,02_177_1007,"passenger turnover, billion pass-km: air transport",2014.0,7.0
,,,,,UZB,,,02_177_1007,"passenger turnover, billion pass-km: air transport",2015.0,6.8
,,,,,UZB,,,02_177_1007,"passenger turnover, billion pass-km: air transport",2016.0,6.7
,,,,,UZB,,,02_177_1007,"passenger turnover, billion pass-km: air transport",2017.0,7.5
,,,,,UZB,,,02_177_1007,"passenger turnover, billion pass-km: air transport",2018.0,8.8
,,,,,UZB,,,02_177_1007,"passenger turnover, billion pass-km: air transport",2019.0,11.0
,,,,,UZB,,,02_177_1007,"passenger turnover, billion pass-km: air transport",2020.0,3.0
,,,,,UZB,,,02_177_1007,"passenger turnover, billion pass-km: air transport",2021.0,5.3
,,,,,UZB,,,02_177_1008,"passenger turnover, billion pass-km: urban electric transport",2000.0,1.5
,,,,,UZB,,,02_177_1008,"passenger turnover, billion pass-km: urban electric transport",2001.0,1.6
,,,,,UZB,,,02_177_1008,"passenger turnover, billion pass-km: urban electric transport",2002.0,1.5
,,,,,UZB,,,02_177_1008,"passenger turnover, billion pass-km: urban electric transport",2003.0,1.2
,,,,,UZB,,,02_177_1008,"passenger turnover, billion pass-km: urban electric transport",2004.0,1.0
,,,,,UZB,,,02_177_1008,"passenger turnover, billion pass-km: urban electric transport",2005.0,0.9
,,,,,UZB,,,02_177_1008,"passenger turnover, billion pass-km: urban electric transport",2006.0,0.8
,,,,,UZB,,,02_177_1008,"passenger turnover, billion pass-km: urban electric transport",2007.0,0.8
,,,,,UZB,,,02_177_1008,"passenger turnover, billion pass-km: urban electric transport",2008.0,0.8
,,,,,UZB,,,02_177_1008,"passenger turnover, billion pass-km: urban electric transport",2009.0,0.6
,,,,,UZB,,,02_177_1008,"passenger turnover, billion pass-km: urban electric transport",2010.0,0.6
,,,,,UZB,,,02_177_1008,"passenger turnover, billion pass-km: urban electric transport",2011.0,0.6
,,,,,UZB,,,02_177_1008,"passenger turnover, billion pass-km: urban electric transport",2012.0,0.5
,,,,,UZB,,,02_177_1008,"passenger turnover, billion pass-km: urban electric transport",2013.0,0.5
,,,,,UZB,,,02_177_1008,"passenger turnover, billion pass-km: urban electric transport",2014.0,0.5
,,,,,UZB,,,02_177_1008,"passenger turnover, billion pass-km: urban electric transport",2015.0,0.4
,,,,,UZB,,,02_177_1008,"passenger turnover, billion pass-km: urban electric transport",2016.0,0.4
,,,,,UZB,,,02_177_1008,"passenger turnover, billion pass-km: urban electric transport",2017.0,0.5
,,,,,UZB,,,02_177_1008,"passenger turnover, billion pass-km: urban electric transport",2018.0,0.6
,,,,,UZB,,,02_177_1008,"passenger turnover, billion pass-km: urban electric transport",2019.0,0.6
,,,,,UZB,,,02_177_1008,"passenger turnover, billion pass-km: urban electric transport",2020.0,0.3
,,,,,UZB,,,02_177_1008,"passenger turnover, billion pass-km: urban electric transport",2021.0,0.8
,,,,,UZB,,,02_178_1004,"cargo turnover, billion tons-km: Total",2000.0,54.6
,,,,,UZB,,,02_178_1004,"cargo turnover, billion tons-km: Total",2001.0,55.6
,,,,,UZB,,,02_178_1004,"cargo turnover, billion tons-km: Total",2002.0,59.9
,,,,,UZB,,,02_178_1004,"cargo turnover, billion tons-km: Total",2003.0,63.1
,,,,,UZB,,,02_178_1004,"cargo turnover, billion tons-km: Total",2004.0,64.7
,,,,,UZB,,,02_178_1004,"cargo turnover, billion tons-km: Total",2005.0,68.9
,,,,,UZB,,,02_178_1004,"cargo turnover, billion tons-km: Total",2006.0,73.4
,,,,,UZB,,,02_178_1004,"cargo turnover, billion tons-km: Total",2007.0,78.8
,,,,,UZB,,,02_178_1004,"cargo turnover, billion tons-km: Total",2008.0,83.8
,,,,,UZB,,,02_178_1004,"cargo turnover, billion tons-km: Total",2009.0,77.8
,,,,,UZB,,,02_178_1004,"cargo turnover, billion tons-km: Total",2010.0,60.4
,,,,,UZB,,,02_178_1004,"cargo turnover, billion tons-km: Total",2011.0,62.6
,,,,,UZB,,,02_178_1004,"cargo turnover, billion tons-km: Total",2012.0,66.4
,,,,,UZB,,,02_178_1004,"cargo turnover, billion tons-km: Total",2013.0,65.8
,,,,,UZB,,,02_178_1004,"cargo turnover, billion tons-km: Total",2014.0,66.2
,,,,,UZB,,,02_178_1004,"cargo turnover, billion tons-km: Total",2015.0,65.8
,,,,,UZB,,,02_178_1004,"cargo turnover, billion tons-km: Total",2016.0,65.3
,,,,,UZB,,,02_178_1004,"cargo turnover, billion tons-km: Total",2017.0,66.9
,,,,,UZB,,,02_178_1004,"cargo turnover, billion tons-km: Total",2018.0,71.3
,,,,,UZB,,,02_178_1004,"cargo turnover, billion tons-km: Total",2019.0,72.6
,,,,,UZB,,,02_178_1004,"cargo turnover, billion tons-km: Total",2020.0,66.9
,,,,,UZB,,,02_178_1004,"cargo turnover, billion tons-km: Total",2021.0,74.8
,,,,,UZB,,,02_178_1005,"cargo turnover, billion tons-km: road transport ",2000.0,8.9
,,,,,UZB,,,02_178_1005,"cargo turnover, billion tons-km: road transport ",2001.0,8.7
,,,,,UZB,,,02_178_1005,"cargo turnover, billion tons-km: road transport ",2002.0,9.0
,,,,,UZB,,,02_178_1005,"cargo turnover, billion tons-km: road transport ",2003.0,9.7
,,,,,UZB,,,02_178_1005,"cargo turnover, billion tons-km: road transport ",2004.0,11.0
,,,,,UZB,,,02_178_1005,"cargo turnover, billion tons-km: road transport ",2005.0,13.8
,,,,,UZB,,,02_178_1005,"cargo turnover, billion tons-km: road transport ",2006.0,16.1
,,,,,UZB,,,02_178_1005,"cargo turnover, billion tons-km: road transport ",2007.0,18.2
,,,,,UZB,,,02_178_1005,"cargo turnover, billion tons-km: road transport ",2008.0,21.0
,,,,,UZB,,,02_178_1005,"cargo turnover, billion tons-km: road transport ",2009.0,23.2
,,,,,UZB,,,02_178_1005,"cargo turnover, billion tons-km: road transport ",2010.0,9.1
,,,,,UZB,,,02_178_1005,"cargo turnover, billion tons-km: road transport ",2011.0,9.9
,,,,,UZB,,,02_178_1005,"cargo turnover, billion tons-km: road transport ",2012.0,10.5
,,,,,UZB,,,02_178_1005,"cargo turnover, billion tons-km: road transport ",2013.0,11.2
,,,,,UZB,,,02_178_1005,"cargo turnover, billion tons-km: road transport ",2014.0,11.9
,,,,,UZB,,,02_178_1005,"cargo turnover, billion tons-km: road transport ",2015.0,12.8
,,,,,UZB,,,02_178_1005,"cargo turnover, billion tons-km: road transport ",2016.0,13.3
,,,,,UZB,,,02_178_1005,"cargo turnover, billion tons-km: road transport ",2017.0,13.6
,,,,,UZB,,,02_178_1005,"cargo turnover, billion tons-km: road transport ",2018.0,14.6
,,,,,UZB,,,02_178_1005,"cargo turnover, billion tons-km: road transport ",2019.0,15.9
,,,,,UZB,,,02_178_1005,"cargo turnover, billion tons-km: road transport ",2020.0,16.2
,,,,,UZB,,,02_178_1005,"cargo turnover, billion tons-km: road transport ",2021.0,19.1
,,,,,UZB,,,02_178_1006,"cargo turnover, billion tons-km: railway transport",2000.0,15.0
,,,,,UZB,,,02_178_1006,"cargo turnover, billion tons-km: railway transport",2001.0,15.7
,,,,,UZB,,,02_178_1006,"cargo turnover, billion tons-km: railway transport",2002.0,18.4
,,,,,UZB,,,02_178_1006,"cargo turnover, billion tons-km: railway transport",2003.0,18.9
,,,,,UZB,,,02_178_1006,"cargo turnover, billion tons-km: railway transport",2004.0,18.0
,,,,,UZB,,,02_178_1006,"cargo turnover, billion tons-km: railway transport",2005.0,18.1
,,,,,UZB,,,02_178_1006,"cargo turnover, billion tons-km: railway transport",2006.0,19.3
