Year,UNIT_MEASURE,COMPOSITE_BREAKDOWN,Age,Regions,Value,M49_country_code
2016,Percent,Skill: ICT Skill: Sending e-mails with attached files,Age 15 years and older,Turkistan,33.63753520677621,KAZ
2016,Percent,Skill: ICT Skill: Using basic arithmetic formula in a spreadsheet,Age 15 years and older,Turkistan,32.107211386802106,KAZ
2016,Percent,"Connecting and installing new devices (printer, modem, and others)",Age 15 years and older,Turkistan,12.77956488862076,KAZ
2016,Percent,"Skill: ICT Skill: Finding, downloading, installing and configuring software",Age 15 years and older,Turkistan,6.537677390367367,KAZ
2016,Percent,Skill: ICT Skill: Creating electronic presentations with presentation software,Age 15 years and older,Turkistan,16.23517664627945,KAZ
2016,Percent,Transferring files between computers and other devices,Age 15 years and older,Turkistan,16.850561362456382,KAZ
2016,Percent,Development of computer programs using a special software language,Age 15 years and older,Turkistan,1.5856609250671974,KAZ
2016,Percent,Copying or transferring a file or folder,Age 15 years and older,Shygys Kazakhstan,25.03556594587122,KAZ
2016,Percent,Using the copy and paste tools for information or part of information to get copies or move information in a document,Age 15 years and older,Shygys Kazakhstan,9.01373041552165,KAZ
2016,Percent,Skill: ICT Skill: Sending e-mails with attached files,Age 15 years and older,Shygys Kazakhstan,42.556182562477616,KAZ
2016,Percent,Skill: ICT Skill: Using basic arithmetic formula in a spreadsheet,Age 15 years and older,Shygys Kazakhstan,43.210070753681904,KAZ
2016,Percent,"Connecting and installing new devices (printer, modem, and others)",Age 15 years and older,Shygys Kazakhstan,6.573248167384602,KAZ
2016,Percent,"Skill: ICT Skill: Finding, downloading, installing and configuring software",Age 15 years and older,Shygys Kazakhstan,7.460039297294049,KAZ
2016,Percent,Skill: ICT Skill: Creating electronic presentations with presentation software,Age 15 years and older,Shygys Kazakhstan,14.805000907098115,KAZ
2016,Percent,Transferring files between computers and other devices,Age 15 years and older,Shygys Kazakhstan,16.580250577795614,KAZ
2016,Percent,Development of computer programs using a special software language,Age 15 years and older,Shygys Kazakhstan,1.445197442467492,KAZ
2016,Percent,Copying or transferring a file or folder,Age 15 years and older,Nur-Sultan city,34.6925653839916,KAZ
2016,Percent,Using the copy and paste tools for information or part of information to get copies or move information in a document,Age 15 years and older,Nur-Sultan city,28.9230676175126,KAZ
2016,Percent,Skill: ICT Skill: Sending e-mails with attached files,Age 15 years and older,Nur-Sultan city,75.21699140895899,KAZ
2016,Percent,Skill: ICT Skill: Using basic arithmetic formula in a spreadsheet,Age 15 years and older,Nur-Sultan city,58.53113592152353,KAZ
2016,Percent,"Connecting and installing new devices (printer, modem, and others)",Age 15 years and older,Nur-Sultan city,24.081869723438583,KAZ
2016,Percent,"Skill: ICT Skill: Finding, downloading, installing and configuring software",Age 15 years and older,Nur-Sultan city,48.263195190800886,KAZ
2016,Percent,Skill: ICT Skill: Creating electronic presentations with presentation software,Age 15 years and older,Nur-Sultan city,30.548147070898462,KAZ
2016,Percent,Transferring files between computers and other devices,Age 15 years and older,Nur-Sultan city,34.40114601858325,KAZ
2016,Percent,Development of computer programs using a special software language,Age 15 years and older,Nur-Sultan city,25.135264186698898,KAZ
2016,Percent,Copying or transferring a file or folder,Age 15 years and older,Almaty city,118.29302760468757,KAZ
2016,Percent,Using the copy and paste tools for information or part of information to get copies or move information in a document,Age 15 years and older,Almaty city,58.8008077489517,KAZ
2016,Percent,Skill: ICT Skill: Sending e-mails with attached files,Age 15 years and older,Almaty city,203.8954899018058,KAZ
2016,Percent,Skill: ICT Skill: Using basic arithmetic formula in a spreadsheet,Age 15 years and older,Almaty city,164.92041572333818,KAZ
2016,Percent,"Connecting and installing new devices (printer, modem, and others)",Age 15 years and older,Almaty city,15.595325136354829,KAZ
2016,Percent,"Skill: ICT Skill: Finding, downloading, installing and configuring software",Age 15 years and older,Almaty city,51.2009546713045,KAZ
2016,Percent,Skill: ICT Skill: Creating electronic presentations with presentation software,Age 15 years and older,Almaty city,78.46752005220907,KAZ
2016,Percent,Transferring files between computers and other devices,Age 15 years and older,Almaty city,75.54176663497158,KAZ
2016,Percent,Development of computer programs using a special software language,Age 15 years and older,Almaty city,15.879818544088344,KAZ
2016,Percent,Copying or transferring a file or folder,Age 15 years and older,Shymkent city,31.782476068935978,KAZ
2016,Percent,Using the copy and paste tools for information or part of information to get copies or move information in a document,Age 15 years and older,Shymkent city,19.37365800835979,KAZ
2016,Percent,Skill: ICT Skill: Sending e-mails with attached files,Age 15 years and older,Shymkent city,58.433195263884585,KAZ
2016,Percent,Skill: ICT Skill: Using basic arithmetic formula in a spreadsheet,Age 15 years and older,Shymkent city,45.70679161649021,KAZ
2016,Percent,"Connecting and installing new devices (printer, modem, and others)",Age 15 years and older,Shymkent city,14.505464503393243,KAZ
2016,Percent,"Skill: ICT Skill: Finding, downloading, installing and configuring software",Age 15 years and older,Shymkent city,17.254823928701647,KAZ
2016,Percent,Skill: ICT Skill: Creating electronic presentations with presentation software,Age 15 years and older,Shymkent city,23.604852125206204,KAZ
2016,Percent,Transferring files between computers and other devices,Age 15 years and older,Shymkent city,31.06627382453336,KAZ
2016,Percent,Development of computer programs using a special software language,Age 15 years and older,Shymkent city,2.501921326809873,KAZ
2017,Percent,Copying or transferring a file or folder,Age 15-24 years old,,35.553287910102604,KAZ
2017,Percent,Using the copy and paste tools for information or part of information to get copies or move information in a document,Age 15-24 years old,,19.516016147864,KAZ
2017,Percent,Skill: ICT Skill: Sending e-mails with attached files,Age 15-24 years old,,67.1475298806582,KAZ
2017,Percent,Skill: ICT Skill: Using basic arithmetic formula in a spreadsheet,Age 15-24 years old,,48.34964407875351,KAZ
2017,Percent,"Connecting and installing new devices (printer, modem, and others)",Age 15-24 years old,,19.21913085433017,KAZ
2017,Percent,"Skill: ICT Skill: Finding, downloading, installing and configuring software",Age 15-24 years old,,20.52700427368517,KAZ
2017,Percent,Skill: ICT Skill: Creating electronic presentations with presentation software,Age 15-24 years old,,27.98932955459398,KAZ
2017,Percent,Transferring files between computers and other devices,Age 15-24 years old,,23.472226389009325,KAZ
2017,Percent,Development of computer programs using a special software language,Age 15-24 years old,,6.2879762689031145,KAZ
2017,Percent,Copying or transferring a file or folder,Age 15-24 years old,Akmola,66.80628710849555,KAZ
2017,Percent,Using the copy and paste tools for information or part of information to get copies or move information in a document,Age 15-24 years old,Akmola,36.24302334104736,KAZ
2017,Percent,Skill: ICT Skill: Sending e-mails with attached files,Age 15-24 years old,Akmola,67.20929008244904,KAZ
2017,Percent,Skill: ICT Skill: Using basic arithmetic formula in a spreadsheet,Age 15-24 years old,Akmola,50.426714975339536,KAZ
2017,Percent,"Connecting and installing new devices (printer, modem, and others)",Age 15-24 years old,Akmola,32.1036262919254,KAZ
2017,Percent,"Skill: ICT Skill: Finding, downloading, installing and configuring software",Age 15-24 years old,Akmola,19.97549661245903,KAZ
2017,Percent,Skill: ICT Skill: Creating electronic presentations with presentation software,Age 15-24 years old,Akmola,48.21617433008367,KAZ
2017,Percent,Transferring files between computers and other devices,Age 15-24 years old,Akmola,49.41621202760296,KAZ
2017,Percent,Development of computer programs using a special software language,Age 15-24 years old,Akmola,5.624260447972188,KAZ
2017,Percent,Copying or transferring a file or folder,Age 15-24 years old,Aktobe,48.66748542935135,KAZ
2017,Percent,Using the copy and paste tools for information or part of information to get copies or move information in a document,Age 15-24 years old,Aktobe,18.67907251257437,KAZ
2017,Percent,Skill: ICT Skill: Sending e-mails with attached files,Age 15-24 years old,Aktobe,88.63860367696842,KAZ
2017,Percent,Skill: ICT Skill: Using basic arithmetic formula in a spreadsheet,Age 15-24 years old,Aktobe,49.061533053565306,KAZ
2017,Percent,"Connecting and installing new devices (printer, modem, and others)",Age 15-24 years old,Aktobe,30.701864782644545,KAZ
2017,Percent,"Skill: ICT Skill: Finding, downloading, installing and configuring software",Age 15-24 years old,Aktobe,23.47447586892275,KAZ
2017,Percent,Skill: ICT Skill: Creating electronic presentations with presentation software,Age 15-24 years old,Aktobe,30.9969665276506,KAZ
2017,Percent,Transferring files between computers and other devices,Age 15-24 years old,Aktobe,38.20699651519557,KAZ
2017,Percent,Development of computer programs using a special software language,Age 15-24 years old,Aktobe,7.876612752735116,KAZ
2017,Percent,Copying or transferring a file or folder,Age 15-24 years old,Almaty,30.022620904836195,KAZ
2017,Percent,Using the copy and paste tools for information or part of information to get copies or move information in a document,Age 15-24 years old,Almaty,17.6801872074883,KAZ
2017,Percent,Skill: ICT Skill: Sending e-mails with attached files,Age 15-24 years old,Almaty,71.93232449774445,KAZ
2017,Percent,Skill: ICT Skill: Using basic arithmetic formula in a spreadsheet,Age 15-24 years old,Almaty,43.864664586583466,KAZ
2017,Percent,"Connecting and installing new devices (printer, modem, and others)",Age 15-24 years old,Almaty,21.52145085803432,KAZ
2017,Percent,"Skill: ICT Skill: Finding, downloading, installing and configuring software",Age 15-24 years old,Almaty,17.966458658346333,KAZ
2017,Percent,Skill: ICT Skill: Creating electronic presentations with presentation software,Age 15-24 years old,Almaty,17.609594383775352,KAZ
2017,Percent,Transferring files between computers and other devices,Age 15-24 years old,Almaty,10.904836193447736,KAZ
2017,Percent,Development of computer programs using a special software language,Age 15-24 years old,Almaty,3.06396255850234,KAZ
2017,Percent,Copying or transferring a file or folder,Age 15-24 years old,Atyrau,39.347463343629066,KAZ
2017,Percent,Using the copy and paste tools for information or part of information to get copies or move information in a document,Age 15-24 years old,Atyrau,14.005751411225903,KAZ
2017,Percent,Skill: ICT Skill: Sending e-mails with attached files,Age 15-24 years old,Atyrau,79.84379821730084,KAZ
2017,Percent,Skill: ICT Skill: Using basic arithmetic formula in a spreadsheet,Age 15-24 years old,Atyrau,37.0610998686406,KAZ
2017,Percent,"Connecting and installing new devices (printer, modem, and others)",Age 15-24 years old,Atyrau,11.12531212648371,KAZ
2017,Percent,"Skill: ICT Skill: Finding, downloading, installing and configuring software",Age 15-24 years old,Atyrau,17.140625554727162,KAZ
2017,Percent,Skill: ICT Skill: Creating electronic presentations with presentation software,Age 15-24 years old,Atyrau,23.338185346918973,KAZ
2017,Percent,Transferring files between computers and other devices,Age 15-24 years old,Atyrau,26.965361356670336,KAZ
2017,Percent,Development of computer programs using a special software language,Age 15-24 years old,Atyrau,8.37623223393806,KAZ
2017,Percent,Copying or transferring a file or folder,Age 15-24 years old,Batys Kazakhstan,35.30163419380553,KAZ
2017,Percent,Using the copy and paste tools for information or part of information to get copies or move information in a document,Age 15-24 years old,Batys Kazakhstan,25.372206982251296,KAZ
2017,Percent,Skill: ICT Skill: Sending e-mails with attached files,Age 15-24 years old,Batys Kazakhstan,84.89625188592765,KAZ
